,categories,text
2923,3,Increase predicted in holiday travel throughout South Millions of travelers throughout the South will take to the roads and skies this week in anticipation of the Thanksgiving weekend _ bucking a trend of lower-than-normal holiday travel in recent years.
2924,3,Inquiry Stymied on Company With Air Force Ties First Command's success in its face-off with Air Force lawyers illustrates how a company with military ties can influence the people who are supposed to monitor it.
2925,3,"Report: Forstmann to Quit in 2006  NEW YORK (Reuters) - Theodore Forstmann, a pioneer in the  leveraged buyout frenzy of the 1980s and 1990s, plans to leave  the business in 2006, the New York Times said on Sunday."
2926,3,"This Ginseng Malted Beverage Is for You Anheuser-Busch is experimenting, which is worth a try, although associating the new drink with Bud may be risky."
2927,3,Video game giants roll out products Nintendo Co. and Sony Corp. made separate product announcements Tuesday that the video game giants hope will attract more customers ahead of the highly competitive holiday shopping season.
2928,3,"Insurers Feel Pressure, Drop Commissions In the four days since New York Attorney General Eliot L. Spitzer alleged that brokers and corporate insurance carriers were engaged in bid-rigging and secret payoffs "
2929,3,"EMI stock surges 10 on robust 2H outlook LONDON, November 19 (newratings.com) The share price of the global music company, EMI (EMI.ETR), appreciated nearly 10 to 228.5p on the London Stock Exchange today, after the company guided to improved full year results, despite posting ay/y decline "
2930,3,"SEC Sues JB Oxford in Fund Trading The Securities and Exchange Commission filed a lawsuit on Wednesday against the brokerage firm JB Oxford Holdings and its National Clearing Corporation unit, accusing them of improper mutual fund trading."
2931,3,A Small Jewel of a Company Blue Nile dominates its niche and offers growth and a clean balance sheet.
2932,3,Saks Posts Wider Second-Quarter Loss (Reuters) Reuters - Saks Inc. (SKS.N) on Tuesday posted a\wider quarterly loss as poor sales at its lower-priced\department stores outweighed a strong performance at its Saks\Fifth Avenue luxury chain.
2933,3,"Sainsbury warning  #39;could be followed by another #39; J Sainsbury, the deeply troubled supermarket group, yesterday gave its third profits warning since March, and some analysts fear that a fourth could arrive as early as next Tuesday."
2934,3,"Yen Cuts Losses But Oil Threat Persists  TOKYO (Reuters) - The yen recouped some of its losses  against the dollar and the euro on Wednesday, but traders said  it would likely weaken further if oil prices keep striking  record highs."
2935,3,Proposal Would Require Independent Board Majorities The Securities and Exchange Commission unanimously proposed rules yesterday that would require a majority of board members at the nation #39;s stock exchanges to be independent 
2936,3,"ADV: Free Weeks of The Wall Street Journal Global events, financial markets, your personal finances - The Wall Street Journal is the one source that tells you how all the pieces fit together. Subscribe now and get up to 8 free weeks!"
2937,3,"News Corp investors agree US move News Corporation shareholders have approved the company #39;s decision to move its headquarters from Australia to United States. At a extraordinary meeting in Adelaide, more than 90 of shareholders voted to support "
2938,3,"Pension crisis answer  #39;unpalatable #39; People face poverty in retirement unless they save more, a major report into pensions will reveal. The Pensions Commission report says that there is a 57 billion shortfall in the amount people are saving for retirement."
2939,3,"Rental market tighter After nearly four years of slashed security deposits, allowances for pets and other perks, Bay Area renters are starting to see prices rise and their bargaining power decline."
2940,3,BellSouth's Cingular Pursuit The nation's leading regional phone company is resting growth hopes on its Cingular Wireless venture.
2941,3,Legal Fight Menaces Aircraft Debt Ratings (Reuters) Reuters - Standard   Poor's on Friday said\ratings on about  #36;30 billion of aircraft-backed debt could be\threatened if creditors lost a legal dispute with bankrupt UAL\Corp.  unit United Airlines over the right to\repossess aircraft.
2942,3,"Choose and cut farms thrive as fake trees gain market share As Kevin Houde wielded the saw, his 4-year-old son Cameron squatted on the ground beside him. Working as a team, they made a clean cut at the base of the 7-foot tree that will mark the Christmas season in their home this year."
2943,3,"Update 6: FDA Called  #39;Defenseless #39; Against Bad Drugs The American public is  quot;virtually defenseless quot; if another medication such as Vioxx proves to be unsafe after it is approved for sale, a government drug safety reviewer told a congressional committee Thursday."
2944,3,"For job stimulus, Boston mulls direct investments Boston officials are considering plans to invest city funds directly into biotechnology companies, part of a broader effort to stimulate the hot industry within city limits and create jobs."
2945,3,"Oil Climbs Back Over \$50 Per Barrel SINGAPORE, OCT 5: US oil prices scrambled back over \$50 a barrel on Tuesday, kept on edge by a prolonged production outage in the Gulf of Mexico at a time when major exporters are already pumping nearly full tilt."
2946,3,"Cox to Take Unit Private in Cash Deal Media company Cox Enterprises Inc. said Tuesday it will take cable operator Cox Communications Inc. private, agreeing to purchase the 38 percent stake in the company that it doesn #39;t already own for \$34."
2947,3,"American Airlines fuel costs up by \$300 million FORT WORTH, Texas Soaring jet fuel prices will force American Airlines to spend an additional one (B) billion dollars for fuel this year."
2948,3,"Oil Clings to \$50, Fuel Stocks to Fall  SINGAPORE (Reuters) - Oil prices hugged \$50 a barrel on  Wednesday on worries of potential supply disruptions and with  U.S. crude inventories expected to fall due to the lingering  effects of Hurricane Ivan."
2949,3,"Bush to tout economic trend in NYC WASHINGTON (CBS.MW) -- Through thick and thin, President Bush has consistently extolled the virtues of lowering taxes to make the economy stronger."
2950,3,"Spotlight: Aer Lingus chief #39;s survival guide DUBLIN Willie Walsh, the chief executive of Aer Lingus, holds interviews and meetings in a former chairman #39;s unused office since his own is too messy for visitors, he says."
2951,3,"Kimberly-Clark Sets Cost-Cut Plan  NEW YORK (Reuters) - Kimberly-Clark Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=KMB.N target=/stocks/quickinfo/fullquote""&gt;KMB.N&lt;/A&gt; said on  Monday it is targeting \$400 million to \$500 million in cost  savings over the next three years and still expects earnings  this quarter to meet its previous expectations."
2952,3,"Mandelson calls on EU to reform The European Union must embrace economic reform, trade commissioner-designate Peter Mandelson warns at the CBI's annual conference."
2953,3,"Oil-for-Food Investigation: Saddam's Regime Made More Than \$21B Saddam Hussein's regime made more than \$21.3 billion in illegal revenue by subverting the U.N. oil-for-food program  --  more than double previous estimates, according to congressional investigators."
2954,3,Collins Stewart buys rival broker in 133m deal Collins Stewart Tullett yesterday clinched a deal to buy rival money broker Prebon that will take the company #39;s market share close to leader Icap.
2955,3,"Stocks Drop on \$49 Oil, Slowing Economy US blue-chip stocks fell on Thursday to nearly a five-week low as crude oil touched \$49 a barrel, close to the record set last month, and a key gauge of future economic activity fell for a third straight month."
2956,3,"Homebuying with Good Credit, Little Cash Will this newfangled kind of mortgage help you buy a house?"
2957,3,"Dell to build plant in N.C. Dell Inc. said yesterday that it would build its third US manufacturing plant in North Carolina, employing at least 1,500 people within five years. The new facility, scheduled to open in the fall of 2005 at a site to be determined, will produce desktop computers."
2958,3,Future of National Irish and Northern Banks discussed by IBOA The Irish Bank Officials Association (IBOA) has held a strategy meeting about the future of National Irish and Northern Banks. It follows the recent High Court Inspectors report into National Irish Bank and 
2959,3,Sprint Agrees to Buy Nextel for \$38 Bln  NEW YORK (Reuters) - Sprint Corp. on Wednesday agreed to  buy wireless telephone company Nextel Communications Inc. in a  cash and stock deal worth as much as \$38.45 billion to gain  more business customers and more wireless airwaves to transmit  calls.
2960,3,US Air pilots undecided over contract SAN FRANCISCO (CBS.MW) -- The 12-member pilot leadership council at US Airways Group delayed its decision Saturday on whether it will send management #39;s latest contract offer to its pilots for a vote.
2961,3,"Treasuries Up on Consumer, Industry Data  NEW YORK (Reuters) - Treasury debt prices climbed  and  10-year yields moved to a new five-month low on Tuesday after  an August survey of regional U.S. industry proved weaker than  expected while consumer confidence was shaken."
2962,3,"United #39;s Labor Deals May Be in Jeopardy United Airlines formally raised the possibility of throwing out union contracts on Friday, asking a bankruptcy judge for permission to discuss the matter at an upcoming court hearing."
2963,3,"Black Friday pushes market into green Stock arrows point higher as retail sales Friday total more than \$8 billion. But Wal-Mart #39;s November sales stumble. After listless holiday trading last week, buyers are back in force this morning."
